Dates Cotations;1;2;3;4;5;6;7;8;9;10
31/10/2006;0,1;1,1;1,1;1,1;1,8;2,3;2,6;2,9;3,1;3
01/11/2006;0,1;0,9;0,9;0,9;1,5;2;2,3;2,6;2,8;2,7
02/11/2006;0,1;1;1;1;1,6;1,9;1,9;2,2;2,4;2,3
03/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,8;2,1;2,3;2,2
06/11/2006;0,1;1;1;1;1,6;1,9;1,9;2,2;2,4;2,3
07/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,8;2,1;2,3;2,2
08/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,8;2,1;2,3;2,2
09/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
10/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
13/11/2006;0,1;0,8;0,8;0,8;1,4;1,7;1,8;2,1;2,3;2,2
14/11/2006;0,1;0,8;0,8;0,8;1,4;1,7;1,8;2,1;2,3;2,2
15/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
16/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
17/11/2006;0,1;1;1;1;1,6;1,9;2;2,3;2,5;2,4
20/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
21/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
22/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
23/11/2006;0,1;0,9;0,9;0,9;1,5;1,8;1,9;2,2;2,4;2,3
24/11/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
27/11/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
28/11/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
29/11/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
30/11/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
01/12/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
04/12/2006;0,1;0,8;0,8;0,9;1,5;1,8;1,9;2,2;2,4;2,3
05/12/2006;0,1;0,7;0,8;0,9;1,4;1,7;1,8;2,1;2,4;2,3
06/12/2006;0,1;0,8;0,8;1;1,5;1,8;1,9;2,2;2,5;2,4
07/12/2006;0,1;1;1,2;1,4;1,9;2,3;2,6;3,1;3,5;3,5
08/12/2006;0,1;1;1,2;1,4;1,9;2,3;2,6;3,1;3,6;3,5
11/12/2006;0,1;0,9;1,1;1,3;1,7;2;2,3;2,7;3,1;3,1
12/12/2006;0,1;0,9;1,1;1,3;1,6;2;2,3;2,7;3,1;3,1
13/12/2006;0,1;0,9;1,1;1,3;1,6;2;2,3;2,7;3,1;3,1
14/12/2006;0,1;0,9;1,1;1,3;1,6;2;2,3;2,7;3,1;3,1
15/12/2006;0,1;0,8;1;1,1;1,4;1,8;2,1;2,5;2,9;2,9
18/12/2006;0,1;1;1,2;1,3;1,7;2,1;2,4;2,8;3,2;3,2
19/12/2006;0,1;1;1,2;1,3;1,7;2,1;2,5;2,8;3,2;3,2
20/12/2006;0,1;1;1,2;1,3;1,7;2,1;2,5;2,8;3,2;3,2
21/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
22/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
25/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
26/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
27/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
28/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
29/12/2006;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
01/01/2007;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
02/01/2007;0,2;1,6;1,7;2,1;2,8;3,1;3,5;3,9;4,1;4,1
03/01/2007;1;2,5;3,2;3,8;5,1;6;7,1;7,8;8,8;8,3
04/01/2007;1;2,6;3,3;4,1;5,4;6,2;7,5;8,2;9,2;8,7
05/01/2007;1;2,6;3,4;4,1;5,4;6,3;7,6;8,2;9,3;8,8
08/01/2007;0,3;0,7;0,9;1,1;1,5;2,4;3,7;4,3;5,4;4,9
09/01/2007;0,3;0,7;0,9;1,1;1,5;2,4;3,7;4,3;5,4;4,9
10/01/2007;0,3;0,7;1;1,1;1,5;2,5;3,6;4,2;5,3;4,7
11/01/2007;0,3;0,7;1;1,1;1,5;2,5;3,7;4,3;5,3;4,7
12/01/2007;0,3;0,7;1,1;1,1;1,6;2,6;3,7;4,3;5,4;4,8
15/01/2007;0,3;1;1,4;1,4;2;3,2;4,3;4,9;5,9;5,3
16/01/2007;0,3;1,2;1,6;1,6;2,3;3,6;4,7;5,2;6;5,5
17/01/2007;0,2;1,2;1,4;1,5;2,1;3,3;4,3;4,6;5,2;4,8
18/01/2007;0,2;1,2;1,5;1,5;2,2;3,4;4,4;4,8;5,4;5
19/01/2007;0,2;1,2;1,6;1,5;2,3;3,5;4,6;5;5,6;5,2
22/01/2007;0,2;1,2;1,6;1,5;2,4;3,5;4,7;5;5,6;5,2
23/01/2007;0,3;1,8;2,4;2,2;3,6;5,1;6,9;7,4;8,3;7,6
24/01/2007;0,3;1,8;2,4;2,2;3,6;5,1;6,9;7,4;8,3;7,6
25/01/2007;0,1;0,8;1;0,9;1,5;3;4,8;5,3;6,2;5,5
26/01/2007;0,1;0,8;1;0,9;1,5;3;4,8;5,3;6,2;5,5
29/01/2007;0,1;0,8;1;0,9;1,5;3;4,8;5,3;6,2;5,5
30/01/2007;0,2;1,4;1,7;1,6;2,6;4,7;7;7,8;8,9;7,9
31/01/2007;0,2;1,1;1,4;1,4;2,2;3,7;5,4;6,1;6,9;6,4
01/02/2007;0,2;0,9;1,1;1,1;1,8;2,2;2,5;2,7;2,8;2,9
02/02/2007;0,2;0,8;1,1;1,1;1,7;2,1;2,4;2,6;2,6;2,7
05/02/2007;0,2;0,8;1,1;1,1;1,7;2,1;2,4;2,6;2,7;2,7
06/02/2007;0,2;0,8;1,1;1,1;1,7;2,1;2,4;2,6;2,6;2,7
07/02/2007;0,2;0,8;1,2;1,2;1,8;2,2;2,5;2,7;2,8;2,8
08/02/2007;0,2;1;1,3;1,4;2;2,3;2,6;2,9;2,8;2,9
09/02/2007;0,1;0,7;0,9;1;1,4;1,7;2;2,3;2,2;2,3
12/02/2007;0,1;0,8;1;1,2;1,6;1,9;2,2;2,5;2,5;2,5
13/02/2007;0,1;0,8;1;1,2;1,6;1,9;2,2;2,5;2,5;2,5
14/02/2007;0,1;0,8;1;1,2;1,6;1,9;2,2;2,5;2,5;2,6
15/02/2007;0,1;1,1;1,2;1,5;2;2,3;2,6;2,9;2,8;2,9
16/02/2007;0,1;1,1;1,2;1,5;2;2,3;2,6;2,9;2,8;2,9
19/02/2007;0,1;1,2;1,2;1,6;2,1;2,4;2,7;3;3;3
20/02/2007;0,1;1,3;1,4;1,7;2,3;2,8;3,1;3,6;3,8;3,7
21/02/2007;0,1;1;1,1;1,3;1,8;2,1;2,3;2,5;2,6;2,6
22/02/2007;0,1;1;1;1,2;1,7;2;2,2;2,5;2,5;2,6
23/02/2007;0,1;1,1;1;1,2;1,7;2,1;2,2;2,5;2,6;2,6
26/02/2007;0,1;1,1;1;1,2;1,7;2;2,2;2,4;2,4;2,5
27/02/2007;0,1;1,2;1,1;1,3;1,8;2;2,3;2,4;2,3;2,4
28/02/2007;0,1;1,2;1,1;1,3;1,8;2;2,3;2,4;2,3;2,4
01/03/2007;0,1;1,1;1,1;1,2;1,7;2;2,2;2,4;2,3;2,5
02/03/2007;0,1;1;1;1,1;1,5;1,8;2;2,2;2,1;2,3
05/03/2007;0,1;0,9;0,9;1;1,4;1,7;1,8;1,9;1,8;2
06/03/2007;0,1;0,9;1;1;1,4;1,7;1,8;2;1,9;2,1
07/03/2007;0,1;1,1;1,2;1,2;1,7;2,1;2,2;2,4;2,3;2,5
08/03/2007;0,1;1,2;1,4;1,4;1,9;2,3;2,4;2,7;2,6;2,8
09/03/2007;0,1;1,2;1,4;1,4;1,9;2,3;2,4;2,7;2,7;2,9
12/03/2007;0,2;2;2,5;2,5;3,5;4,5;4,7;5,5;5,8;5,9
13/03/2007;0,2;1,1;1,5;1,5;2;2,9;3,5;4,3;5,2;4,8
14/03/2007;0,2;1,1;1,5;1,5;2;2,9;3,5;4,4;5,3;4,9
15/03/2007;0,2;1,1;1,5;1,5;2;2,9;3,5;4,4;5,3;4,9
16/03/2007;0,3;1,3;1,7;1,8;2,4;3,4;3,9;4,9;5,8;5,4
19/03/2007;0,3;1,3;1,7;1,8;2,4;3,3;3,8;4,8;5,7;5,4
20/03/2007;0,3;1,3;1,8;1,8;2,5;3,4;3,9;4,9;5,8;5,5
21/03/2007;0,2;1,3;1,8;1,8;2,4;3,3;3,8;4,8;5,6;5,3
22/03/2007;0,3;1,3;1,7;1,8;2,3;3,1;3,7;4,7;5,5;5,2
23/03/2007;0,3;1,3;1,7;1,8;2,3;3,1;3,7;4,7;5,5;5,2
26/03/2007;0,3;1,3;1,8;1,9;2,5;3,4;3,9;5;5,8;5,5
27/03/2007;0,2;0,9;1,5;1,5;1,9;2,6;3;3,7;4,3;4,1
28/03/2007;0,2;0,9;1,6;1,5;2;2,7;3,1;3,8;4,4;4,2
29/03/2007;0,2;0,9;1,6;1,6;2,1;2,8;3,2;3,9;4,6;4,3
30/03/2007;0,2;0,9;1,7;1,7;2,2;3;3;3,7;3,9;4,2
02/04/2007;0,3;1,1;2;2;2,6;3,6;3,7;4,5;4,7;5,1
03/04/2007;0,3;1,1;2,1;2,1;2,7;3,7;3,8;4,7;4,9;5,3
04/04/2007;0,3;1,1;2,1;2,1;2,7;3,8;3,9;4,7;5;5,4
05/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
06/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
09/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
10/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
11/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
12/04/2007;0,4;1,6;3,2;3,3;4,2;5,9;6,2;7,5;8;8,7
13/04/2007;0,1;0,6;1,1;1,2;1,5;3,2;3,5;4,8;5,3;6
16/04/2007;0,1;0,5;0,9;1;1,2;2,4;2,7;3,7;4;4,6
17/04/2007;0,1;0,6;1,1;1,2;1,5;2,7;3;4;4,3;4,9
18/04/2007;0,1;0,7;1,2;1,3;1,6;2,6;2,8;3,8;3,9;4,4
19/04/2007;0,1;0,7;1,1;1,2;1,5;2,5;2,7;3,7;3,8;4,3
20/04/2007;0,1;0,7;1,1;1,2;1,6;2,6;2,8;3,8;3,9;4,4
23/04/2007;0,1;0,7;1,1;1,2;1,7;2,7;2,9;3,9;4;4,5
24/04/2007;0,1;0,7;1,2;1,2;1,8;2,8;3;4;4,1;4,6
25/04/2007;0,1;1;1,5;1,6;2,4;3,7;4;5,3;5,5;6,1
26/04/2007;0,1;1;1,5;1,6;2,4;3,7;4;5,3;5,5;6,1
27/04/2007;0,1;1;1,5;1,6;2,3;3,6;3,9;5,1;5,3;5,9
30/04/2007;0,1;1;1,5;1,6;2,4;3,6;3,9;5,2;5,4;6
01/05/2007;0,1;1;1,5;1,6;2,3;3,6;3,9;5,1;5,3;5,9
02/05/2007;0,1;1;1,5;1,6;2,3;3,6;3,9;5,1;5,3;5,9
03/05/2007;0,1;0,9;1,4;1,5;2,1;3,3;3,6;4,7;4,9;5,4
04/05/2007;0,1;0,9;1,4;1,5;2,1;3,3;3,5;4,6;4,8;5,3
07/05/2007;0,1;0,4;0,5;0,6;0,8;1,3;1,3;1,6;1,6;1,7
08/05/2007;0,1;0,4;0,5;0,6;0,8;1,3;1,3;1,6;1,6;1,7
09/05/2007;0,4;1,7;2,3;2,7;3,7;5,3;5,2;6,2;6;6,3
10/05/2007;0,2;1;1,3;1,6;2,2;3,3;3,2;3,9;3,8;4
11/05/2007;0,2;1;1,3;1,6;2,2;3,3;3,2;3,9;3,8;4
14/05/2007;0,1;0,7;0,9;1,1;1,5;1,8;2,1;2,3;2,5;2,7
15/05/2007;0,1;0,7;0,9;1,1;1,5;1,8;2,1;2,3;2,5;2,7
16/05/2007;0,1;0,7;0,8;1;1,4;1,7;2,1;2,2;2,5;2,6
17/05/2007;0,1;0,7;0,8;1;1,4;1,7;2,1;2,2;2,5;2,6
18/05/2007;0,1;0,7;0,8;1;1,5;1,8;2,2;2,3;2,6;2,7
21/05/2007;0,1;0,7;0,8;1;1,5;1,8;2,2;2,3;2,7;2,7
22/05/2007;0,1;0,7;0,8;1;1,6;1,9;2,3;2,4;2,8;2,8
23/05/2007;0,2;1,2;1,3;1,6;2,6;3,4;4,3;4,7;5,6;5,7
24/05/2007;0,2;1,2;1,3;1,6;2,7;3,4;4,3;4,7;5,7;5,8
25/05/2007;0,2;1,2;1,3;1,6;2,7;3,4;4,3;4,8;5,7;5,8
28/05/2007;0,3;1,9;2,1;2,6;4,3;5,4;6,9;7,6;9,1;9,3
29/05/2007;0,3;1,9;2,1;2,7;4,4;5,5;6,9;7,6;9,1;9,4
30/05/2007;0,2;1,1;1,2;1,5;2,5;3,5;4,5;5,2;6,3;6,6
31/05/2007;0,2;1;1;1,3;2,2;3,2;4,2;4,9;5,9;6,3
01/06/2007;0,2;1;1;1,2;2,1;2,7;3,5;3,9;4,7;4,9
04/06/2007;0,2;1;1;1,2;2,1;2,7;3,5;3,9;4,7;4,9
05/06/2007;0,2;1,1;1,2;1,4;2,4;2,8;3,5;3,8;4,5;4,6
06/06/2007;0,2;1,1;1,2;1,4;2,4;2,8;3,6;3,8;4,6;4,7
07/06/2007;0,3;1,7;1,9;2,2;3,7;4,3;5,5;5,8;6,9;7,1
08/06/2007;0,3;1,7;1,9;2,2;3,7;4,3;5,5;5,8;6,9;7,1
11/06/2007;0,1;0,3;0,2;0,2;0,5;0,7;0,9;1;1,2;1,4
12/06/2007;0,3;1;0,7;0,7;1,8;2,2;2,7;2,8;3,1;3,4
13/06/2007;0,3;1;0,7;0,7;1,8;2,2;2,7;2,8;3,1;3,4
14/06/2007;0,3;0,9;0,7;0,7;1,7;2;2,5;2,6;2,9;3,2
15/06/2007;0,3;0,8;0,6;0,6;1,5;1,8;2,3;2,4;2,7;3
18/06/2007;0,2;0,4;0,4;0,4;0,9;1,2;1,6;1,7;2;2,2
19/06/2007;0,3;0,8;0,7;0,8;1,7;1,8;2,4;2,3;2,4;2,7
20/06/2007;0,3;0,8;0,7;0,8;1,6;1,7;2,3;2,2;2,2;2,5
21/06/2007;0,4;1;0,8;1;2;2;2,6;2,4;2,3;2,6
22/06/2007;0,4;1,1;0,8;1,1;2,1;2;2,6;2,3;2,1;2,5
25/06/2007;0,5;1,1;0,8;1,1;2,1;2,1;2,7;2,4;2,2;2,5
26/06/2007;0,4;1,1;0,8;1,1;2;2;2,5;2,2;2;2,3
27/06/2007;0,4;1,1;0,8;1,2;2,1;2,1;2,6;2,2;2,1;2,4
28/06/2007;0,4;1,1;0,8;1,2;2,1;2,1;2,6;2,3;2,1;2,4
29/06/2007;0,4;1,1;0,8;1,1;2;2,2;2,7;2,5;2,3;2,6
02/07/2007;0,3;1,1;0,8;1,1;2;2,7;3,4;3,8;4;4,2
03/07/2007;0,2;0,8;0,6;0,8;1,4;1,9;2,4;2,7;2,9;3
04/07/2007;0,2;0,8;0,6;0,8;1,4;1,9;2,4;2,7;2,9;3
05/07/2007;0,2;0,8;0,6;0,8;1,5;1,9;2,5;2,7;3;3,1
06/07/2007;0,2;0,8;0,6;0,8;1,5;1,9;2,5;2,7;3;3,1
09/07/2007;0,2;1,3;0,7;1,3;2,1;2,5;3,2;3,6;3,9;4,1
10/07/2007;0,1;1,8;0,7;1,7;2,4;2,8;3,4;4;4,2;4,5
11/07/2007;0,1;1,9;0,7;1,8;2,6;3;3,6;4,3;4,5;4,8
12/07/2007;0,1;1,2;0,5;1,1;1,7;2;2,4;2,9;3;3,2
13/07/2007;0,2;1,7;0,8;1,5;2,5;2,9;3,6;4,3;4,5;4,8
16/07/2007;0,1;1;0,5;0,9;1,5;2;2,3;2,6;2,9;3,1
17/07/2007;0,1;1;0,5;0,9;1,5;2;2,4;2,7;3;3
18/07/2007;0,1;1;0,5;0,9;1,6;2,1;2,5;2,8;3,1;3
19/07/2007;0,1;1;0,5;0,9;1,7;2,1;2,6;2,9;3,2;3,1
20/07/2007;0,1;1;0,5;0,9;1,7;2,2;2,7;3;3,3;3,1
23/07/2007;0,1;0,9;0,4;0,8;1,5;2;2,5;2,8;3,1;2,9
24/07/2007;0,1;0,9;0,4;0,8;1,5;2;2,4;2,8;3,1;3
25/07/2007;0,1;0,9;0,4;0,8;1,6;2,1;2,5;2,9;3,2;3,1
26/07/2007;0,1;0,9;0,4;0,8;1,7;2,2;2,6;3;3,3;3,2
27/07/2007;0,1;1,2;0,5;1;2,2;2,8;3,3;3,8;4,2;4,1
30/07/2007;0,1;1,1;0,5;1;2,1;2,7;3,1;3,6;4;3,9
31/07/2007;0,1;1,1;0,5;1;2,1;2,7;3,1;3,6;4;3,9
01/08/2007;0,3;0,7;0,5;0,8;1,5;2;2,6;2,6;2,7;2,7
02/08/2007;0,4;1;0,7;1,2;2,2;3;3,9;3,9;4;4
03/08/2007;0,4;1;0,7;1,2;2,2;3;3,9;3,9;4;4
06/08/2007;0,4;1;0,7;1,2;2,2;3;3,9;3,9;4;4
07/08/2007;0,4;1;0,7;1,2;2,2;3;3,9;3,9;4;4
08/08/2007;0,2;1,1;0,7;1,5;2,5;3,1;4;4;4,2;4,1
09/08/2007;0,2;1,1;0,7;1,5;2,5;3,1;4;4;4,2;4,1
10/08/2007;0,4;2,6;1,7;3,5;5,6;7;9;9,2;9,8;9,9
13/08/2007;2,5;2,1;1,9;2,3;6,3;7,5;8,9;7,8;7,5;6,5
14/08/2007;1,9;1,6;1,5;1,8;4,8;5,8;6,8;6;5,8;5
15/08/2007;1,9;1,6;1,5;1,8;4,8;5,8;6,8;6;5,8;5
16/08/2007;1,2;1;0,9;1,1;3;4,1;4,7;5;5,2;5,2
17/08/2007;1,2;1;0,9;1,1;3;4,1;4,7;5;5,2;5,2
20/08/2007;1,2;1;0,9;1,1;3,1;4,3;4,9;5,2;5,4;5,4
21/08/2007;1,2;1;0,9;1,1;3,2;4,4;5;5,3;5,5;5,5
22/08/2007;1,1;0,9;0,9;1;3;4,2;4,7;5;5,2;5,2
23/08/2007;1;0,8;0,8;0,9;2,8;3,9;4,3;4,6;4,8;4,8
24/08/2007;1;0,8;0,8;0,9;2,8;3,9;4,3;4,6;4,8;4,8
27/08/2007;1;0,8;0,8;0,9;2,9;4;4,3;4,6;4,8;4,7
28/08/2007;1;0,8;0,8;0,9;2,8;3,8;4,1;4,4;4,6;4,5
29/08/2007;1;0,8;0,8;0,9;2,9;4;4,3;4,6;4,8;4,7
30/08/2007;0,9;0,7;0,7;0,8;2,5;3,5;4,1;4,5;4,7;4,8
31/08/2007;0,9;0,7;0,7;0,8;2,5;3,5;4,1;4,5;4,7;4,8
03/09/2007;0,9;0,7;0,7;0,8;2,4;3,4;4;4,4;4,6;4,7
04/09/2007;1;0,7;0,7;0,8;2,4;3,4;4;4,4;4,6;4,7
05/09/2007;1,2;0,2;0,3;0,4;1,1;1,8;2,1;2,4;2,5;2,6
06/09/2007;1,2;0,2;0,3;0,4;1,1;1,8;2,1;2,4;2,5;2,6
07/09/2007;1,2;0,2;0,3;0,4;1,1;1,8;2,1;2,4;2,5;2,6
10/09/2007;2,5;0,4;0,6;0,8;2,3;3,8;4,4;5,1;5,3;5,5
11/09/2007;1,2;0,5;0,8;0,9;2,5;3,7;4,2;4,7;4,8;4,8
12/09/2007;1,7;0,7;1,1;1,3;3,5;4,3;4,3;4,5;4,9;5,3
13/09/2007;1,2;0,7;1;1,3;3,2;4,1;4,2;4,4;4,9;5,3
14/09/2007;2,2;1,3;1,8;2,4;3,1;3,7;4,2;4,6;4,9;5,2
17/09/2007;2,2;1,3;1,8;2,4;3,1;3,7;4,2;4,6;4,9;5,2
18/09/2007;2,2;1,3;1,8;2,4;3,1;3,7;4,2;4,6;4,9;5,2
19/09/2007;2,2;1,3;1,8;2,4;3,1;3,7;4,2;4,6;4,9;5,2
20/09/2007;1,7;0,7;1,1;1,5;1,4;1,5;1,7;1,9;2;2,2
21/09/2007;2,9;1,2;1,9;2,4;2,9;3;3,2;3,4;3,5;3,7
24/09/2007;2,9;1,2;1,9;2,4;2,9;3,4;3,8;4,3;4,7;5,2
25/09/2007;3;1,2;2;2,5;3;3,5;3,9;4,5;4,9;5,4
26/09/2007;2,9;1,2;1,9;2,4;2,9;3,4;3,8;4,3;4,7;5,2
27/09/2007;2,9;1,2;1,9;2,4;2,9;3,4;3,8;4,3;4,7;5,2
28/09/2007;2,9;1,2;1,9;2,4;2,9;3,4;3,8;4,3;4,7;5,2
01/10/2007;1,7;2,1;2,6;3;3,4;3,8;4,3;4,6;4,9;5,2
02/10/2007;1;1,5;2;2,5;3;3,6;4,1;4,5;4,9;5,2
03/10/2007;1;1,5;2;2,5;3,1;3,7;4,2;4,6;5;5,3
04/10/2007;0,9;1,4;1,9;2,3;2,8;3,3;3,8;4,2;4,7;5,2
05/10/2007;0,9;1,4;1,9;2,3;2,8;3,4;4;4,4;4,8;5,2
08/10/2007;0,9;1,4;1,9;2,3;2,8;3,4;4;4,4;4,8;5,2
09/10/2007;0,9;1,4;1,9;2,3;2,8;3,4;4;4,4;4,8;5,2
10/10/2007;0,9;1,3;1,8;2,2;2,7;3,3;3,8;4,2;4,6;5
11/10/2007;1,7;2,2;2,9;3,4;4;4,7;5,3;5,8;6,2;6,6
12/10/2007;1,8;2,3;3;3,5;4,1;4,8;5,4;5,9;6,4;6,8
15/10/2007;1,9;2,4;3,1;3,6;4,3;4,9;5,5;6,1;6,6;7
16/10/2007;1;1,4;1,8;2,3;2,7;3,1;3,6;4;4,4;4,8
17/10/2007;1,2;1,6;2;2,5;2,9;3,3;3,8;4,2;4,6;5
18/10/2007;1;1,3;1,6;2;2,3;2,6;3;3,4;3,7;4
19/10/2007;1,2;1,7;2,1;2,6;3,1;3,5;4,2;4,8;5,3;5,7
22/10/2007;1,1;1,6;2;2,4;2,8;3,2;3,9;4,4;4,9;5,3
23/10/2007;3;3,5;4;4,5;5;5;5;5;5;5
24/10/2007;3;3,5;4;4,5;5;5;5;5;5;5
25/10/2007;3;3,5;4;4,5;5;5;5;5;5;5
26/10/2007;0,8;1,2;1,7;2,2;3;3,4;4;4,4;4,7;5,1
29/10/2007;0,7;1,1;1,6;2;2,9;3,3;3,9;4,3;4,6;5
30/10/2007;0,7;1,1;1,6;2;2,9;3,3;3,9;4,3;4,6;5
31/10/2007;0,7;1,1;1,9;2,4;2,9;3,3;3,9;4,3;4,6;5
01/11/2007;0,7;1,1;1,9;2,4;2,9;3,3;3,9;4,3;4,6;5
02/11/2007;0,8;1,2;1,7;2,5;3,5;4,2;4,6;4,9;5,2;5,3
05/11/2007;1;1,4;1,9;2,7;3,7;4,3;4,6;5;5,2;5,4
06/11/2007;1;1,5;2;2,8;3,8;4,5;4,8;5,2;5,4;5,6
07/11/2007;1,3;1,8;2,5;3,1;3,7;4,1;4,4;4,8;5,1;5,4
08/11/2007;2,3;2,8;3,6;4,3;5;5,3;5,6;5,9;6,2;6,5
09/11/2007;1;1,7;2,7;3,5;4,5;4,9;5,2;5,5;5,7;6
12/11/2007;1;1,6;2,6;3,4;4,4;4,7;5;5,3;5,5;5,8
13/11/2007;1;1,7;2,7;3,5;4,6;4,9;5,2;5,5;5,7;6
14/11/2007;1;1,7;2,7;3,4;4,5;4,8;5,1;5,4;5,6;5,9
15/11/2007;1;1,7;2,7;3,5;4,6;4,9;5,2;5,5;5,7;6
16/11/2007;1;1,7;2,7;3,6;4,7;5;5,3;5,6;5,8;6,1
19/11/2007;1;1,7;2,7;3,5;4,6;4,9;5,2;5,5;5,7;6
20/11/2007;1;1,7;2,7;3,5;4,6;4,9;5,2;5,5;5,7;6
21/11/2007;3,9;4,3;4,7;5,1;5,5;5,9;6,3;6,7;7,1;7,5
22/11/2007;3,8;4,2;4,6;5;5,4;5,7;6,1;6,5;6,9;7,3
23/11/2007;1,3;1,9;2,6;3,6;5;5,7;6,2;6,7;7,1;7,4
26/11/2007;1,4;2,1;2,8;3,9;5,4;6,2;6,7;7,2;7,7;8
27/11/2007;1,4;2;2,7;3,8;5,3;6;6,5;7;7,5;7,8
28/11/2007;1,4;2,1;2,8;4;5,5;6,3;6,8;7,3;7,8;8,2
29/11/2007;1,4;2,1;2,8;4;5,5;6,3;6,8;7,4;7,8;8,3
30/11/2007;1,4;2,1;2,9;4,2;5,7;6,5;7,1;7,6;8;8,4
03/12/2007;1,4;2,2;3;4,3;5,9;6,7;7,3;7,8;8,3;8,7
04/12/2007;1,4;2,1;2,9;4,2;6;6,7;7,1;7,6;8,1;8,7
05/12/2007;1,4;2,1;2,9;4,2;5,8;6,7;7,2;7,6;8,1;8,5
06/12/2007;1,6;2,5;3,4;4,9;6,8;7,9;8,5;8,9;9,5;10
07/12/2007;1,8;2,7;3,7;5,3;7,2;8,2;8,7;9,2;9,6;10
10/12/2007;1,8;2,7;3,6;5,1;7;7,9;8,5;9,1;9,7;10,3
11/12/2007;1,8;2,7;3,6;5,2;7,1;8,1;8,6;9,1;9,5;9,9
12/12/2007;1,8;2,7;3,6;5,1;7;7,9;8,5;9;9,5;9,9
13/12/2007;3,7;4,4;5,1;5,8;6,5;7,2;8;8,7;9,4;10
14/12/2007;3,8;4,5;5,1;5,8;6,6;7,3;8,1;8,8;9,5;10
17/12/2007;4,7;5,5;6,1;6,9;7,9;8,7;9,6;10,3;11,1;11,6
18/12/2007;6,3;6,9;7,4;8;8,5;9;9,6;10,1;10,7;11,2
19/12/2007;7,3;8,1;8,7;9,4;10;10,6;11,3;11,9;12,6;13,2
20/12/2007;7,7;8,3;8,8;9,3;9,8;10,3;10,8;11,3;11,8;12,3
21/12/2007;7,8;8,3;8,8;9,3;9,9;10,3;10,8;11,3;11,8;12,3
24/12/2007;7,8;8,3;8,8;9,3;9,9;10,3;10,8;11,3;11,8;12,3
25/12/2007;7,8;8,3;8,8;9,3;9,9;10,3;10,8;11,3;11,8;12,3
26/12/2007;7,8;8,3;8,8;9,3;9,9;10,3;10,8;11,3;11,8;12,3
27/12/2007;7,7;8,3;8,7;9,2;9,8;10,2;10,7;11,2;11,8;12,2
28/12/2007;7,7;8,3;8,7;9,2;9,8;10,2;10,7;11,2;11,8;12,2
31/12/2007;6,7;7,6;8,4;9,1;9,7;10,3;10,9;11,6;12,3;13
01/01/2008;6,7;7,6;8,4;9,1;9,7;10,3;10,9;11,6;12,3;13
02/01/2008;5,9;6,7;7,4;8;8,5;9;9,6;10,2;10,8;11,4
03/01/2008;5,2;5,9;6,5;7,1;7,5;8,2;9;9,8;10,7;11,7
04/01/2008;5,7;6,5;7,1;7,8;8,2;8,8;9,5;10,2;11;11,8
07/01/2008;7,7;8,4;9;9,7;10,3;10,9;11,6;12,2;12,8;13,5
08/01/2008;7,8;8,6;9,2;9,9;10,5;11,1;11,7;12,3;12,8;13,4
